fir_number,crime_case_id,investigating_officer_id,complainant_name,complainant_contact,sections,filed_at,status,narrative,attachments,dataset_provenance,source_import_job_id,source_file,source_row_ref,id,created_at,updated_at
FIR-349/DET/2026,ba4ff860-8003-477b-b987-1e482e31424f,c31cd5b1-71b1-4e9d-a06b-9fadde8f9e6f,Suma B,+91 98800 00014,Excise Act 32,2026-01-31 00:05:00,registered,Backend-seeded FIR for CR-2026-DET-250; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-250.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-250.pdf"", ""size"": 284100}]",demo,,,,a4b6066a-743a-4d37-8d94-4271ddad7802,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-137/DET/2026,50d86cf4-6f84-42b9-a0d9-57fd9e565103,643e99ee-2480-49cb-b1b0-23ff69b53493,Suma B,+91 98800 00014,"DV Act, IPC 498A",2024-05-01 23:35:00,closed,Backend-seeded FIR for CR-2026-DET-038; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-038.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-038.pdf"", ""size"": 284100}]",demo,,,,a4e51de4-62d5-405d-b21b-b716c3f71b06,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-285/DET/2026,6caba650-21c3-4bd0-8c8a-7884b6038189,c64ed64b-cdd0-4f79-9a2a-f2df9ce61320,Padmavathi,+91 98800 00039,"IPC 447, 506",2025-07-18 13:40:00,registered,Backend-seeded FIR for CR-2026-DET-186; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-186.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-186.pdf"", ""size"": 284100}]",demo,,,,a526786d-01ce-4d7c-b144-8a024cd6edc3,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-295/DET/2026,534a3d81-3919-4448-b519-8f2c8e2176c7,314c456a-4c37-43b1-99a0-4b6239463b6f,State Complainant,,"IPC 447, 506",2025-08-17 20:05:00,closed,Backend-seeded FIR for CR-2026-DET-196; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-196.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-196.pdf"", ""size"": 284100}]",demo,,,,a5c6ec17-0ff1-420e-83a9-a568a23cab82,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-144/DET/2026,7b9f348a-37c0-40e8-89f9-9349f0de34ee,2fd383db-cd0b-4cca-9161-74533c0a3647,Manjula Devi,+91 98800 00036,"IPC 379, 457",2024-05-23 07:40:00,registered,Backend-seeded FIR for CR-2026-DET-045; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-045.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-045.pdf"", ""size"": 284100}]",demo,,,,a5e53248-0ec8-49f9-9635-e2ad6d422eec,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-056/BNG/2026,47469a30-247f-4b31-9001-e95abd0863d8,643e99ee-2480-49cb-b1b0-23ff69b53493,Dinesh Rao,+91 98800 00019,"IPC 323, 324, 506",2026-08-04 15:30:00,closed,Backend-seeded FIR for CR-2026-BNG-006; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-BNG-006.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-BNG-006.pdf"", ""size"": 284100}]",demo,,,,a664766a-d37c-46ef-8414-c039acd1428a,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-401/DET/2026,43b40974-46d0-41f9-a8e0-14109cb2097e,19ac4d07-7b48-4c0f-b27c-c36fdb9bf801,Dinesh Rao,+91 98800 00019,MMDR Act 21,2026-07-04 02:55:00,registered,Backend-seeded FIR for CR-2026-DET-302; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-302.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-302.pdf"", ""size"": 284100}]",demo,,,,a7e4935a-029a-4bc3-adde-117168293a64,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-165/DET/2026,426fafd3-f48f-4e75-bd3a-e501a00dcf8c,cf8c9086-2c1f-460b-86ae-70194c545cf9,Mahantesh Patil,+91 98800 00027,"DV Act, IPC 498A",2024-07-26 00:20:00,closed,Backend-seeded FIR for CR-2026-DET-066; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-066.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-066.pdf"", ""size"": 284100}]",demo,,,,a8591f46-64eb-4887-9edd-49a423d7c903,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-386/DET/2026,f28bff49-9bd4-4471-9a83-1b5c733116e3,f36f5a0e-c026-4c91-9ec4-02b25920283e,Bharat Hegde,+91 98800 00017,"IPC 323, 324",2026-05-18 19:55:00,registered,Backend-seeded FIR for CR-2026-DET-287; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-287.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-287.pdf"", ""size"": 284100}]",demo,,,,a8f85d8d-3a6b-4bb6-8f4c-197434bf4d20,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-255/DET/2026,cda5a07d-ebce-4a1b-b34f-953f3ad668db,219a87ba-850b-48e5-8a33-2151a3337db0,Padmavathi,+91 98800 00039,"IPC 323, 324",2025-04-20 15:45:00,registered,Backend-seeded FIR for CR-2026-DET-156; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-156.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-156.pdf"", ""size"": 284100}]",demo,,,,a95abd57-12e0-4320-a093-2d89980d1542,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-503/UKN/2026,f6d16c6e-78d2-4cce-9bc5-9d181abce25c,8e38105b-15a3-48cb-8fe4-88a34542ccfa,State Complainant,,"IPC 323, 147",2026-07-26 15:45:00,closed,Backend-seeded FIR for CR-2026-UKN-003; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-UKN-003.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-UKN-003.pdf"", ""size"": 284100}]",demo,,,,a976d2fa-fcc1-4b73-aa90-04fa46757a2c,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-612/BLR/2026,96d54f82-4425-479b-8238-3048ef0e0c42,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,State Complainant,,"NDPS 21, 22",2026-08-19 22:25:00,registered,Backend-seeded FIR for CR-2026-BLR-002; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-BLR-002.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-BLR-002.pdf"", ""size"": 284100}]",demo,,,,aab17513-b4f1-4d6f-9def-f2b067e038f8,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-368/DET/2026,56def3c5-be60-4c44-bd3b-5531b37ee67a,5bbc94f3-51a0-47de-802a-dd4b4ccedab1,Sunanda Poojary,+91 98800 00040,"IPC 379, 457",2026-03-25 04:40:00,closed,Backend-seeded FIR for CR-2026-DET-269; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-269.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-269.pdf"", ""size"": 284100}]",demo,,,,ab545378-af87-4629-b982-d693d4cb148a,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-401/UDP/2026,7beda5c5-9a29-4e56-ae71-d0abc7620804,59c075bd-c5d7-48bc-b115-91f5b0d2cf7b,Sunanda Poojary,+91 98800 00040,"IPC 380, 457",2026-08-14 01:15:00,registered,Backend-seeded FIR for CR-2026-UDP-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-UDP-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-UDP-001.pdf"", ""size"": 284100}]",demo,,,,aba04882-ddfb-49b4-910b-78b8fc10fc06,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-277/DET/2026,e24de8f5-ac73-474c-be96-1e8a77f2bcff,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,Chandrakala Devi,+91 98800 00032,"IPC 447, 506",2025-06-24 20:05:00,registered,Backend-seeded FIR for CR-2026-DET-178; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-178.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-178.pdf"", ""size"": 284100}]",demo,,,,abe184bd-3f70-448a-bfbf-cb71c17b3392,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-178/DWD/2026,b3d07a00-54d4-443e-a8dd-144d3cd1735f,905faca5-a4ac-49a1-bc88-1d5e1907b6cb,State Complainant,,"NDPS 21, 22",2026-08-24 22:50:00,registered,Backend-seeded FIR for CR-2026-DWD-002; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DWD-002.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DWD-002.pdf"", ""size"": 284100}]",demo,,,,ad6cd3df-3982-4684-ba6a-683a96fb25c3,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-210/HSN/2026,5e353ba3-3c0c-4ca0-b589-f98d0b7cb90c,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,State Complainant,,IPC 380,2026-07-28 04:05:00,closed,Backend-seeded FIR for CR-2026-HSN-003; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-HSN-003.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-HSN-003.pdf"", ""size"": 284100}]",demo,,,,ae43bb70-6bbf-4fb1-81a7-499689e28ede,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-153/DET/2026,13261cc4-fc9d-49c1-b2a8-5d7c09aa3c00,a42d03ad-0de6-4b92-96ef-5ab3f60aff1e,State Complainant,,"IPC 420, IT Act 66D",2024-06-21 20:00:00,closed,Backend-seeded FIR for CR-2026-DET-054; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-054.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-054.pdf"", ""size"": 284100}]",demo,,,,af166348-0d47-4943-bc19-f90c31dfbb9f,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-211/DET/2026,5ab902e6-9335-449e-9308-4b92aca920f2,19ac4d07-7b48-4c0f-b27c-c36fdb9bf801,State Complainant,,Excise Act 32,2024-12-12 06:25:00,closed,Backend-seeded FIR for CR-2026-DET-112; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-112.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-112.pdf"", ""size"": 284100}]",demo,,,,af68a034-9172-4836-9f3e-40bf315df7fe,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-129/DET/2026,bd8f548a-3cd5-4846-9aff-ff4cf930ac29,643e99ee-2480-49cb-b1b0-23ff69b53493,K. S. Narayanan,+91 98800 00001,"IPC 323, 324",2024-04-09 13:35:00,closed,Backend-seeded FIR for CR-2026-DET-030; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-030.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-030.pdf"", ""size"": 284100}]",demo,,,,afe66182-237e-4c91-97ca-48123059d738,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-124/DET/2026,91e0ce1c-7cc9-450f-b188-3a892e9640fc,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,State Complainant,,MMDR Act 21,2024-03-22 10:00:00,registered,Backend-seeded FIR for CR-2026-DET-025; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-025.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-025.pdf"", ""size"": 284100}]",demo,,,,b0622c9e-bc0b-4344-a74f-f500ac6a9ea1,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-793/MYS/2026,e3f0c70e-ea9a-43ee-b8aa-0f739bd7be7a,6d399214-9acb-4a0b-98c8-ae0b2a17b775,Chitra K,+91 98800 00018,"IPC 324, 506",2026-07-28 17:40:00,closed,Backend-seeded FIR for CR-2026-MYS-005; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-MYS-005.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-MYS-005.pdf"", ""size"": 284100}]",demo,,,,b0633cbf-b5a4-484e-83ae-96b8cf80f435,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-172/DET/2026,293e651a-d6bd-4fcb-adfb-12ce7f9d579c,905faca5-a4ac-49a1-bc88-1d5e1907b6cb,State Complainant,,"DV Act, IPC 498A",2024-08-16 00:00:00,registered,Backend-seeded FIR for CR-2026-DET-073; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-073.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-073.pdf"", ""size"": 284100}]",demo,,,,b0d8ad43-f17d-4e01-b7a9-2129435c88db,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-303/DET/2026,cd756be4-72e1-4be4-a5fe-6711f5290942,b9af6e21-ff39-4174-bce7-d4fcdcfc9a9d,Gopal Krishna,+91 98800 00022,"IPC 420, IT Act 66D",2025-09-14 21:25:00,closed,Backend-seeded FIR for CR-2026-DET-204; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-204.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-204.pdf"", ""size"": 284100}]",demo,,,,b188454f-9c87-404b-a200-702aeacbb2e4,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-301/MND/2026,9965c0e3-2400-46ae-bdfe-cab1444de54b,f36f5a0e-c026-4c91-9ec4-02b25920283e,Shashikala Devi,+91 98800 00034,"DV Act, IPC 498A",2026-08-15 21:40:00,registered,Backend-seeded FIR for CR-2026-MND-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-MND-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-MND-001.pdf"", ""size"": 284100}]",demo,,,,b24d98ec-f2b3-44f6-b393-db6bc5e50cfd,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-363/DET/2026,5285c41d-5381-4ec1-961d-b22b482e9cb5,27fea9ae-f398-4c45-a286-94af0bd08807,State Complainant,,MMDR Act 21,2026-03-10 02:55:00,closed,Backend-seeded FIR for CR-2026-DET-264; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-264.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-264.pdf"", ""size"": 284100}]",demo,,,,b29427f5-0e46-4496-b4ca-0e09289fb2fa,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-170/DET/2026,b13ac356-bb2e-4655-a8a3-9fcaa708c031,314c456a-4c37-43b1-99a0-4b6239463b6f,Bharat Hegde,+91 98800 00017,"IPC 379, 457",2024-08-12 02:40:00,closed,Backend-seeded FIR for CR-2026-DET-071; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-071.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-071.pdf"", ""size"": 284100}]",demo,,,,b2966d3b-6479-48c1-bedc-f2b630f43b06,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-206/BLG/2026,1f6e726b-7f62-41fa-bfb1-6d5389b9dab6,31d37711-b1aa-44be-b8fd-c1a4355577d9,Shobha Patil,+91 98800 00010,"IPC 420, IT Act 66D",2026-08-22 15:25:00,registered,Backend-seeded FIR for CR-2026-BLG-003; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-BLG-003.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-BLG-003.pdf"", ""size"": 284100}]",demo,,,,b2bfdc5f-9310-4d12-8e3e-f50c378d307e,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-292/DET/2026,35b2569f-5455-4562-b5e4-c7d82d59e21b,c64ed64b-cdd0-4f79-9a2a-f2df9ce61320,Shashikala Devi,+91 98800 00034,Excise Act 32,2025-08-08 21:45:00,registered,Backend-seeded FIR for CR-2026-DET-193; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-193.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-193.pdf"", ""size"": 284100}]",demo,,,,b2f32b8d-5bb2-4285-a790-6de854b0d53b,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-201/DET/2026,db0fb348-80cd-4574-bf14-d82ad5f1ab23,b9af6e21-ff39-4174-bce7-d4fcdcfc9a9d,State Complainant,,"IPC 447, 506",2024-11-09 16:00:00,registered,Backend-seeded FIR for CR-2026-DET-102; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-102.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-102.pdf"", ""size"": 284100}]",demo,,,,b406d649-b4d3-41e0-b95c-69d55a3b446d,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-228/DET/2026,8cfd7fb0-19e8-4d5a-b3f8-2a5841aaac64,4c15aede-a2ad-4322-bb3e-1264d9593b53,Anupama Sharma,+91 98800 00030,MMDR Act 21,2025-01-31 05:20:00,registered,Backend-seeded FIR for CR-2026-DET-129; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-129.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-129.pdf"", ""size"": 284100}]",demo,,,,b57fd56a-fb02-46b0-95ae-0765a9c17ba0,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-125/DET/2026,b3308fd6-e7fb-4749-aaa1-afa2b939d48c,219a87ba-850b-48e5-8a33-2151a3337db0,State Complainant,,"IPC 420, IT Act 66D",2024-03-29 21:25:00,closed,Backend-seeded FIR for CR-2026-DET-026; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-026.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-026.pdf"", ""size"": 284100}]",demo,,,,b6dce4c9-38f6-42bf-87c5-c1e121ecbf41,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-177/DET/2026,f60415dd-abe6-4296-a6b2-d34d6c2d5f8c,ca5236a4-32f9-4a78-8e38-29bb36d03874,State Complainant,,"IPC 323, 324",2024-09-01 16:15:00,registered,Backend-seeded FIR for CR-2026-DET-078; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-078.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-078.pdf"", ""size"": 284100}]",demo,,,,b7213958-bae7-4777-b01d-64b96209ac70,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-169/DET/2026,77b3a3a6-bd76-4f25-90f1-c1bb6290cc98,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,State Complainant,,"DV Act, IPC 498A",2024-08-07 00:35:00,closed,Backend-seeded FIR for CR-2026-DET-070; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-070.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-070.pdf"", ""size"": 284100}]",demo,,,,b8d250a7-03ee-4a07-91c0-46f99331b7bb,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-341/DET/2026,f38ac969-4750-4c32-b56b-fe2316bf20f2,6d399214-9acb-4a0b-98c8-ae0b2a17b775,Mahantesh Patil,+91 98800 00027,"NDPS 21, 22",2026-01-02 21:15:00,closed,Backend-seeded FIR for CR-2026-DET-242; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-242.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-242.pdf"", ""size"": 284100}]",demo,,,,bb2e4001-fdb1-43eb-8338-caba9eb978ed,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-177/DWD/2026,79dc196d-dd74-4350-a5fe-7b2e8dee41de,905faca5-a4ac-49a1-bc88-1d5e1907b6cb,Pradeep Naik,+91 98800 00013,IPC 379,2026-07-26 02:15:00,closed,Backend-seeded FIR for CR-2026-DWD-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DWD-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DWD-001.pdf"", ""size"": 284100}]",demo,,,,bb49533f-1a06-40fa-9caa-f3193e69214f,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-281/DET/2026,98c9d1f0-6abb-4bcb-b938-43dffd403871,27fea9ae-f398-4c45-a286-94af0bd08807,State Complainant,,"IPC 323, 324",2025-07-06 12:05:00,closed,Backend-seeded FIR for CR-2026-DET-182; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-182.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-182.pdf"", ""size"": 284100}]",demo,,,,bb761755-9df0-44cc-a4aa-f8e323813552,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-313/DET/2026,010e73db-0e47-42ac-ba10-c9574ce6c7eb,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,State Complainant,,"DV Act, IPC 498A",2025-10-13 00:35:00,registered,Backend-seeded FIR for CR-2026-DET-214; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-214.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-214.pdf"", ""size"": 284100}]",demo,,,,bc1bb643-c027-4d35-9a48-2b2085b13d28,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-131/DET/2026,b7c3ef92-430b-4b3d-a85e-335af8d7000f,314c456a-4c37-43b1-99a0-4b6239463b6f,State Complainant,,"NDPS 21, 22",2024-04-14 04:15:00,closed,Backend-seeded FIR for CR-2026-DET-032; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-032.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-032.pdf"", ""size"": 284100}]",demo,,,,bcbb0898-8887-4718-b345-b6905b09a437,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-395/DET/2026,0e593d17-5cb1-4101-b4ee-aa44efb46844,643e99ee-2480-49cb-b1b0-23ff69b53493,State Complainant,,MMDR Act 21,2026-06-14 03:15:00,registered,Backend-seeded FIR for CR-2026-DET-296; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-296.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-296.pdf"", ""size"": 284100}]",demo,,,,bd5d4ca7-6361-4d25-977b-6734d4047230,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-152/DET/2026,7b660d9b-3286-4596-aba2-a065493d3053,b9af6e21-ff39-4174-bce7-d4fcdcfc9a9d,State Complainant,,Excise Act 32,2024-06-15 08:05:00,closed,Backend-seeded FIR for CR-2026-DET-053; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-053.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-053.pdf"", ""size"": 284100}]",demo,,,,be3ca3d1-ccd3-4996-90de-8a28861322d2,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-390/DET/2026,9c1a7ab3-78e4-4be4-8b2d-719adda23594,f36f5a0e-c026-4c91-9ec4-02b25920283e,State Complainant,,"IPC 420, IT Act 66D",2026-06-02 20:20:00,registered,Backend-seeded FIR for CR-2026-DET-291; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-291.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-291.pdf"", ""size"": 284100}]",demo,,,,be90b7fb-896b-4377-b8bf-bbbd3cf07700,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-310/DET/2026,6022d8b1-b67d-49f5-bd44-85eb98d5ac65,cf8c9086-2c1f-460b-86ae-70194c545cf9,Jyothi Lingegowda,+91 98800 00025,"NDPS 21, 22",2025-10-06 03:45:00,registered,Backend-seeded FIR for CR-2026-DET-211; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-211.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-211.pdf"", ""size"": 284100}]",demo,,,,bf534a99-74c2-4550-8d8e-77f63b318874,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-298/DET/2026,ee391c87-8837-4252-8d1b-1ef31dc3bc53,31d37711-b1aa-44be-b8fd-c1a4355577d9,Vijaya Kumari,+91 98800 00031,"IPC 323, 324",2025-08-28 18:25:00,registered,Backend-seeded FIR for CR-2026-DET-199; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-199.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-199.pdf"", ""size"": 284100}]",demo,,,,bfafe93e-ed31-45b8-820a-6098d25348f0,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-268/DET/2026,af70248b-91fe-4541-be51-6ad518eb9ec7,2fd383db-cd0b-4cca-9161-74533c0a3647,Fathima Begum,+91 98800 00008,"IPC 420, IT Act 66D",2025-05-29 21:25:00,closed,Backend-seeded FIR for CR-2026-DET-169; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-169.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-169.pdf"", ""size"": 284100}]",demo,,,,bfcd010c-4c81-4931-aa58-a1295a8057a5,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-270/DET/2026,5d07b0f1-d38c-42ff-aceb-33167841fb51,d90df2b2-c392-4aed-8af3-1024b8d7e0a0,State Complainant,,"IPC 323, 324",2025-06-06 20:25:00,closed,Backend-seeded FIR for CR-2026-DET-171; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-171.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-171.pdf"", ""size"": 284100}]",demo,,,,c0a2ed0d-d812-4253-8a02-e2a87967f677,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-275/DET/2026,83863ac9-745a-44e3-9c03-9e975872e3b6,905faca5-a4ac-49a1-bc88-1d5e1907b6cb,State Complainant,,Excise Act 32,2025-06-19 00:45:00,registered,Backend-seeded FIR for CR-2026-DET-176; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-176.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-176.pdf"", ""size"": 284100}]",demo,,,,c0dfaf1d-f2ca-4d52-90ec-ff4fb856e1b2,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-229/DET/2026,70a10b2b-fe0b-4b48-9408-f9ace396e4c4,e44eac9d-cdbe-4431-b175-c6dd48feca28,Sarojini Bhat,+91 98800 00026,"IPC 447, 506",2025-02-04 16:50:00,closed,Backend-seeded FIR for CR-2026-DET-130; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-130.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-130.pdf"", ""size"": 284100}]",demo,,,,c1775cbe-d0fa-4849-a596-fa28e35dcd26,2026-08-29 12:45:07,2026-08-29 12:45:07
